shipment_id,order_id,courier,ship_date,delivered_date,status,shipping_days
439,395,Arrow,2025-03-04,2025-03-05,Delivered,1.0
440,395,Bolt,2025-03-03,2025-03-07,Delivered,4.0
441,396,Cyclone,2025-01-24,2025-01-25,Delivered,1.0
442,397,Arrow,2025-02-28,2025-03-02,Delivered,2.0
443,398,Cyclone,2025-02-28,2025-03-01,Delivered,1.0
444,399,Arrow,2025-03-28,2025-03-31,Delivered,3.0
445,400,Arrow,2025-02-20,2025-02-22,Delivered,2.0
446,401,Arrow,2025-02-21,2025-02-22,Delivered,1.0
447,401,Bolt,2025-02-22,2025-02-26,Delivered,4.0
448,402,Cyclone,2025-02-11,2025-02-12,Delivered,1.0
449,403,Bolt,2025-03-11,2025-03-14,Delivered,3.0
450,404,Cyclone,2025-01-15,2025-01-16,Delivered,1.0
451,404,Bolt,2025-01-16,2025-01-21,Delivered,5.0
452,405,Bolt,2025-02-25,2025-03-01,Delivered,4.0
453,406,Bolt,2025-03-01,2025-03-06,Delivered,5.0
454,407,Cyclone,2025-01-08,2025-01-09,Delivered,1.0
455,408,Bolt,2025-02-23,2025-02-27,Delivered,4.0
456,408,Cyclone,2025-02-22,2025-02-24,Delivered,2.0
457,409,Bolt,2025-03-01,2025-03-04,Delivered,3.0
458,410,Arrow,2025-01-06,,Returned,
459,410,Cyclone,2025-01-06,2025-01-07,Delivered,1.0
460,411,Cyclone,2025-03-11,2025-03-12,Delivered,1.0
461,412,Arrow,2025-01-07,2025-01-08,Delivered,1.0
462,413,Cyclone,2025-02-17,2025-02-18,Delivered,1.0
463,414,Cyclone,2025-02-24,2025-02-26,Delivered,2.0
464,415,Arrow,2025-02-11,2025-02-12,Delivered,1.0
465,415,Bolt,2025-02-09,2025-02-12,Delivered,3.0
466,416,Bolt,2025-02-22,2025-02-24,Delivered,2.0
467,417,Arrow,2025-01-18,2025-01-19,Delivered,1.0
468,418,Bolt,2025-01-15,2025-01-17,Delivered,2.0
469,419,Bolt,2025-01-31,2025-02-02,Delivered,2.0
470,420,Bolt,2025-01-21,,Lost,
471,421,Bolt,2025-01-17,2025-01-20,Delivered,3.0
472,422,Arrow,2025-03-05,2025-03-09,Delivered,4.0
473,423,Bolt,2025-01-19,2025-01-21,Delivered,2.0
474,424,Bolt,2025-02-27,2025-03-02,Delivered,3.0
475,425,Bolt,2025-02-26,2025-03-03,Delivered,5.0
476,426,Cyclone,2025-03-31,2025-04-01,Delivered,1.0
477,427,Arrow,2025-04-02,2025-04-06,Delivered,4.0
478,427,Bolt,2025-04-01,2025-04-04,Delivered,3.0
479,428,Arrow,2025-03-04,2025-03-05,Delivered,1.0
480,429,Bolt,2025-01-24,2025-01-28,Delivered,4.0
481,430,Arrow,2025-01-09,2025-01-14,Delivered,5.0
482,431,Cyclone,2025-01-14,2025-01-15,Delivered,1.0
483,432,Arrow,2025-01-02,2025-01-06,Delivered,4.0
484,433,Bolt,2025-03-01,2025-03-05,Delivered,4.0
485,434,Bolt,2025-01-01,2025-01-04,Delivered,3.0
486,435,Arrow,2025-02-03,2025-02-04,Delivered,1.0
487,436,Cyclone,2025-02-19,2025-02-20,Delivered,1.0
488,437,Bolt,2025-04-01,2025-04-03,Delivered,2.0
489,437,Bolt,2025-03-30,2025-04-01,Delivered,2.0
490,438,Bolt,2025-01-02,2025-01-05,Delivered,3.0
491,439,Cyclone,2025-01-16,2025-01-18,Delivered,2.0
492,439,Cyclone,2025-01-17,,Lost,
493,440,Cyclone,2025-03-04,2025-03-05,Delivered,1.0
494,441,Cyclone,2025-03-06,2025-03-08,Delivered,2.0
495,442,Bolt,2025-03-05,,Returned,
496,442,Arrow,2025-03-06,2025-03-08,Delivered,2.0
497,443,Arrow,2025-03-12,2025-03-13,Delivered,1.0
498,444,Arrow,2025-01-22,2025-01-25,Delivered,3.0
499,445,Arrow,2025-03-09,2025-03-12,Delivered,3.0
500,446,Cyclone,2025-03-18,2025-03-20,Delivered,2.0
501,447,Cyclone,2025-01-27,2025-01-30,Delivered,3.0
502,448,Bolt,2025-01-16,2025-01-21,Delivered,5.0
503,449,Arrow,2025-02-22,2025-02-23,Delivered,1.0
504,450,Arrow,2025-03-29,2025-04-01,Delivered,3.0
505,451,Cyclone,2025-02-27,2025-02-28,Delivered,1.0
506,452,Arrow,2025-01-31,2025-02-02,Delivered,2.0
507,453,Bolt,2025-03-20,2025-03-24,Delivered,4.0
508,454,Bolt,2025-03-12,2025-03-17,Delivered,5.0
509,455,Cyclone,2025-02-18,,Lost,
510,456,Arrow,2025-03-03,2025-03-04,Delivered,1.0
511,457,Bolt,2025-03-10,2025-03-13,Delivered,3.0
512,458,Cyclone,2025-03-18,2025-03-19,Delivered,1.0
513,459,Bolt,2025-01-16,2025-01-22,Delivered,6.0
514,460,Bolt,2025-04-01,2025-04-04,Delivered,3.0
515,461,Bolt,2025-04-01,2025-04-05,Delivered,4.0
516,462,Cyclone,2025-02-19,2025-02-20,Delivered,1.0
517,463,Bolt,2025-03-26,,Lost,
518,464,Cyclone,2025-02-10,2025-02-11,Delivered,1.0
519,465,Bolt,2025-02-04,2025-02-09,Delivered,5.0
520,466,Bolt,2025-01-25,2025-01-30,Delivered,5.0
521,467,Cyclone,2025-01-10,2025-01-11,Delivered,1.0
522,467,Bolt,2025-01-10,,Returned,
523,468,Bolt,2025-03-10,2025-03-11,Delivered,1.0
524,469,Cyclone,2025-02-04,2025-02-06,Delivered,2.0
525,470,Cyclone,2025-02-23,2025-02-24,Delivered,1.0
526,471,Bolt,2025-01-11,2025-01-15,Delivered,4.0
527,472,Arrow,2025-01-21,2025-01-23,Delivered,2.0
528,473,Cyclone,2025-02-28,2025-03-03,Delivered,3.0
529,474,Arrow,2025-01-03,2025-01-06,Delivered,3.0
530,475,Bolt,2025-03-11,2025-03-12,Delivered,1.0
531,476,Bolt,2025-01-04,2025-01-08,Delivered,4.0
532,476,Arrow,2025-01-05,2025-01-07,Delivered,2.0
533,477,Bolt,2025-01-18,2025-01-22,Delivered,4.0
534,478,Arrow,2025-01-26,2025-01-30,Delivered,4.0
535,479,Bolt,2025-03-23,,Returned,
536,479,Bolt,2025-03-21,,Returned,
537,480,Bolt,2025-01-02,2025-01-04,Delivered,2.0
538,481,Bolt,2025-02-03,2025-02-06,Delivered,3.0
539,482,Cyclone,2025-03-26,2025-03-28,Delivered,2.0
540,483,Bolt,2025-01-26,2025-01-30,Delivered,4.0
541,484,Bolt,2025-01-13,2025-01-17,Delivered,4.0
542,485,Arrow,2025-02-20,2025-02-23,Delivered,3.0
543,486,Arrow,2025-02-06,2025-02-07,Delivered,1.0
544,487,Bolt,2025-02-03,2025-02-06,Delivered,3.0
545,488,Cyclone,2025-02-03,2025-02-04,Delivered,1.0
546,489,Arrow,2025-03-04,,Returned,
547,489,Cyclone,2025-03-03,,Returned,
548,490,Arrow,2025-02-20,2025-02-22,Delivered,2.0
549,491,Cyclone,2025-02-13,2025-02-14,Delivered,1.0
550,492,Arrow,2025-01-12,2025-01-14,Delivered,2.0
551,493,Arrow,2025-03-08,,Returned,
552,493,Bolt,2025-03-09,2025-03-14,Delivered,5.0
553,494,Bolt,2025-03-07,2025-03-12,Delivered,5.0
554,495,Cyclone,2025-02-04,2025-02-05,Delivered,1.0
555,495,Bolt,2025-02-02,2025-02-06,Delivered,4.0
556,496,Arrow,2025-02-10,2025-02-12,Delivered,2.0
557,497,Arrow,2025-03-15,2025-03-18,Delivered,3.0
558,498,Bolt,2025-02-13,2025-02-15,Delivered,2.0
559,499,Arrow,2025-02-14,2025-02-15,Delivered,1.0
560,500,Cyclone,2025-01-31,2025-02-01,Delivered,1.0
561,501,Bolt,2025-01-15,2025-01-21,Delivered,6.0
562,501,Cyclone,2025-01-14,2025-01-16,Delivered,2.0
563,502,Bolt,2025-01-12,2025-01-16,Delivered,4.0
564,503,Bolt,2025-02-17,2025-02-23,Delivered,6.0
565,504,Cyclone,2025-01-02,2025-01-04,Delivered,2.0
566,505,Arrow,2025-02-06,2025-02-09,Delivered,3.0
567,506,Bolt,2025-03-28,2025-04-01,Delivered,4.0
568,507,Bolt,2025-03-22,2025-03-25,Delivered,3.0
569,508,Bolt,2025-03-31,2025-04-02,Delivered,2.0
570,509,Bolt,2025-01-08,2025-01-14,Delivered,6.0
571,510,Arrow,2025-01-27,2025-01-31,Delivered,4.0
572,511,Bolt,2025-03-16,2025-03-20,Delivered,4.0
573,512,Bolt,2025-04-01,2025-04-05,Delivered,4.0
574,512,Cyclone,2025-03-31,2025-04-01,Delivered,1.0
575,513,Bolt,2025-02-03,2025-02-06,Delivered,3.0
576,514,Bolt,2025-01-07,2025-01-12,Delivered,5.0
577,515,Cyclone,2025-03-10,2025-03-11,Delivered,1.0
578,515,Bolt,2025-03-10,2025-03-16,Delivered,6.0
579,516,Cyclone,2025-03-01,2025-03-02,Delivered,1.0
580,517,Cyclone,2025-03-18,2025-03-21,Delivered,3.0
581,518,Cyclone,2025-01-30,2025-01-31,Delivered,1.0
582,519,Bolt,2025-02-07,2025-02-09,Delivered,2.0
583,520,Arrow,2025-03-31,2025-04-02,Delivered,2.0
584,521,Bolt,2025-01-21,2025-01-23,Delivered,2.0
585,522,Arrow,2025-02-06,2025-02-10,Delivered,4.0
586,523,Cyclone,2025-01-10,2025-01-12,Delivered,2.0
587,524,Cyclone,2025-03-15,2025-03-16,Delivered,1.0
588,525,Arrow,2025-01-24,2025-01-28,Delivered,4.0
589,526,Cyclone,2025-03-06,2025-03-07,Delivered,1.0
590,527,Bolt,2025-02-18,2025-02-23,Delivered,5.0
591,528,Arrow,2025-02-05,2025-02-07,Delivered,2.0
592,529,Cyclone,2025-03-23,2025-03-24,Delivered,1.0
593,530,Bolt,2025-01-25,2025-01-28,Delivered,3.0
594,530,Bolt,2025-01-24,2025-01-26,Delivered,2.0
595,531,Arrow,2025-01-25,2025-01-28,Delivered,3.0
596,532,Cyclone,2025-03-03,2025-03-04,Delivered,1.0
597,533,Bolt,2025-02-06,2025-02-09,Delivered,3.0
598,534,Bolt,2025-01-14,,Lost,
599,535,Bolt,2025-02-25,,Returned,
600,536,Bolt,2025-01-15,,Returned,
601,537,Bolt,2025-01-25,2025-01-29,Delivered,4.0
602,538,Bolt,2025-03-30,2025-04-02,Delivered,3.0
603,539,Bolt,2025-01-31,2025-02-03,Delivered,3.0
604,540,Arrow,2025-01-18,2025-01-20,Delivered,2.0
605,541,Arrow,2025-03-03,,Returned,
606,542,Cyclone,2025-03-26,,Returned,
607,543,Bolt,2025-04-01,2025-04-06,Delivered,5.0
608,544,Cyclone,2025-03-28,2025-03-29,Delivered,1.0
609,545,Bolt,2025-01-14,2025-01-16,Delivered,2.0
610,546,Cyclone,2025-02-28,2025-03-03,Delivered,3.0
611,546,Arrow,2025-03-01,2025-03-02,Delivered,1.0
612,547,Cyclone,2025-01-21,2025-01-22,Delivered,1.0
613,548,Bolt,2025-02-19,2025-02-24,Delivered,5.0
614,549,Cyclone,2025-01-14,2025-01-16,Delivered,2.0
615,550,Arrow,2025-03-03,2025-03-07,Delivered,4.0
616,551,Bolt,2025-01-21,2025-01-25,Delivered,4.0
617,552,Cyclone,2025-03-18,2025-03-21,Delivered,3.0
618,552,Bolt,2025-03-17,2025-03-19,Delivered,2.0
619,553,Arrow,2025-01-09,2025-01-10,Delivered,1.0
620,554,Cyclone,2025-03-13,2025-03-15,Delivered,2.0
621,555,Cyclone,2025-01-30,2025-01-31,Delivered,1.0
622,556,Bolt,2025-03-20,2025-03-24,Delivered,4.0
623,557,Arrow,2025-02-22,2025-02-24,Delivered,2.0
624,557,Arrow,2025-02-23,2025-02-24,Delivered,1.0
625,558,Bolt,2025-03-25,2025-03-29,Delivered,4.0
626,559,Arrow,2025-01-16,,Returned,
627,559,Cyclone,2025-01-18,2025-01-21,Delivered,3.0
628,560,Bolt,2025-03-11,2025-03-14,Delivered,3.0
629,560,Bolt,2025-03-11,2025-03-15,Delivered,4.0
630,561,Cyclone,2025-01-12,2025-01-14,Delivered,2.0
631,562,Cyclone,2025-01-25,2025-01-26,Delivered,1.0
632,563,Cyclone,2025-02-21,2025-02-22,Delivered,1.0
633,564,Bolt,2025-03-27,2025-03-29,Delivered,2.0
634,565,Bolt,2025-02-23,2025-02-26,Delivered,3.0
635,566,Bolt,2025-01-23,2025-01-25,Delivered,2.0
636,567,Bolt,2025-01-18,2025-01-21,Delivered,3.0
637,567,Arrow,2025-01-17,2025-01-21,Delivered,4.0
638,568,Arrow,2025-02-27,2025-02-28,Delivered,1.0
639,569,Arrow,2025-02-08,2025-02-12,Delivered,4.0
640,570,Bolt,2025-02-23,2025-02-24,Delivered,1.0
641,571,Cyclone,2025-02-12,2025-02-13,Delivered,1.0
642,572,Bolt,2025-02-27,2025-03-02,Delivered,3.0
643,573,Arrow,2025-02-09,2025-02-10,Delivered,1.0
644,574,Bolt,2025-01-14,2025-01-16,Delivered,2.0
645,575,Arrow,2025-01-06,2025-01-08,Delivered,2.0
646,575,Cyclone,2025-01-06,2025-01-07,Delivered,1.0
647,576,Arrow,2025-02-05,2025-02-06,Delivered,1.0
648,577,Bolt,2025-03-29,2025-04-02,Delivered,4.0
649,577,Arrow,2025-03-30,2025-04-02,Delivered,3.0
650,578,Cyclone,2025-03-16,2025-03-19,Delivered,3.0
651,579,Cyclone,2025-01-19,,Returned,
652,580,Arrow,2025-03-19,2025-03-21,Delivered,2.0
653,581,Arrow,2025-01-10,2025-01-11,Delivered,1.0
654,582,Arrow,2025-03-16,2025-03-20,Delivered,4.0
655,583,Cyclone,2025-02-28,2025-03-01,Delivered,1.0
656,584,Arrow,2025-01-18,2025-01-22,Delivered,4.0
657,584,Arrow,2025-01-18,2025-01-20,Delivered,2.0
658,585,Arrow,2025-01-07,2025-01-10,Delivered,3.0
659,586,Arrow,2025-02-15,2025-02-18,Delivered,3.0
660,586,Arrow,2025-02-15,2025-02-19,Delivered,4.0
661,587,Arrow,2025-01-14,2025-01-17,Delivered,3.0
662,587,Cyclone,2025-01-13,2025-01-14,Delivered,1.0
663,588,Arrow,2025-02-09,2025-02-11,Delivered,2.0
664,589,Arrow,2025-02-13,2025-02-16,Delivered,3.0
665,590,Cyclone,2025-01-10,2025-01-11,Delivered,1.0
666,591,Arrow,2025-02-21,2025-02-22,Delivered,1.0
667,591,Bolt,2025-02-19,2025-02-21,Delivered,2.0
668,592,Bolt,2025-01-29,2025-02-02,Delivered,4.0
669,593,Arrow,2025-03-09,2025-03-12,Delivered,3.0
670,594,Arrow,2025-01-06,2025-01-07,Delivered,1.0
671,595,Arrow,2025-01-31,2025-02-02,Delivered,2.0
672,596,Cyclone,2025-02-08,2025-02-09,Delivered,1.0
673,597,Bolt,2025-02-08,2025-02-13,Delivered,5.0
674,598,Arrow,2025-03-25,2025-03-26,Delivered,1.0
675,599,Bolt,2025-01-10,2025-01-13,Delivered,3.0
676,599,Bolt,2025-01-10,2025-01-15,Delivered,5.0
677,600,Arrow,2025-03-06,2025-03-10,Delivered,4.0
678,601,Bolt,2025-03-27,2025-03-31,Delivered,4.0
679,602,Arrow,2025-01-17,2025-01-20,Delivered,3.0
680,602,Bolt,2025-01-17,2025-01-19,Delivered,2.0
681,603,Arrow,2025-03-12,2025-03-14,Delivered,2.0
682,604,Cyclone,2025-04-01,2025-04-02,Delivered,1.0
683,604,Cyclone,2025-04-01,2025-04-03,Delivered,2.0
684,605,Cyclone,2025-02-15,2025-02-16,Delivered,1.0
685,606,Cyclone,2025-01-04,2025-01-05,Delivered,1.0
686,607,Bolt,2025-02-05,2025-02-09,Delivered,4.0
687,608,Bolt,2025-03-12,2025-03-17,Delivered,5.0
688,609,Cyclone,2025-02-01,2025-02-02,Delivered,1.0
689,609,Arrow,2025-02-02,2025-02-03,Delivered,1.0
690,610,Cyclone,2025-01-21,2025-01-22,Delivered,1.0
691,611,Cyclone,2025-03-02,2025-03-03,Delivered,1.0
692,612,Arrow,2025-02-25,2025-02-26,Delivered,1.0
693,613,Arrow,2025-02-09,2025-02-13,Delivered,4.0
694,614,Bolt,2025-03-15,,Returned,
695,615,Cyclone,2025-03-31,2025-04-01,Delivered,1.0
696,616,Bolt,2025-01-21,2025-01-23,Delivered,2.0
697,616,Bolt,2025-01-19,2025-01-24,Delivered,5.0
698,617,Bolt,2025-02-08,2025-02-12,Delivered,4.0
699,618,Cyclone,2025-03-08,2025-03-09,Delivered,1.0
700,619,Arrow,2025-02-14,2025-02-17,Delivered,3.0
701,620,Arrow,2025-01-14,2025-01-16,Delivered,2.0
702,620,Arrow,2025-01-15,2025-01-18,Delivered,3.0
703,621,Cyclone,2025-02-28,2025-03-02,Delivered,2.0
704,622,Arrow,2025-01-20,2025-01-23,Delivered,3.0
705,623,Cyclone,2025-03-15,2025-03-17,Delivered,2.0
706,624,Cyclone,2025-03-04,2025-03-07,Delivered,3.0
707,625,Arrow,2025-02-10,2025-02-12,Delivered,2.0
708,626,Cyclone,2025-01-03,2025-01-04,Delivered,1.0
709,627,Bolt,2025-01-03,2025-01-06,Delivered,3.0
710,628,Cyclone,2025-03-18,2025-03-22,Delivered,4.0
711,629,Bolt,2025-03-03,2025-03-07,Delivered,4.0
712,629,Cyclone,2025-03-04,2025-03-05,Delivered,1.0
713,630,Arrow,2025-03-04,2025-03-07,Delivered,3.0
714,631,Arrow,2025-01-26,2025-01-28,Delivered,2.0
715,632,Bolt,2025-02-26,2025-03-02,Delivered,4.0
716,633,Arrow,2025-02-03,,Returned,
717,634,Cyclone,2025-02-07,2025-02-08,Delivered,1.0
718,635,Bolt,2025-01-08,2025-01-12,Delivered,4.0
719,636,Bolt,2025-03-01,2025-03-05,Delivered,4.0
720,637,Cyclone,2025-02-13,2025-02-14,Delivered,1.0
721,638,Cyclone,2025-02-14,2025-02-15,Delivered,1.0
722,639,Cyclone,2025-02-01,2025-02-02,Delivered,1.0
723,640,Cyclone,2025-02-16,2025-02-19,Delivered,3.0
724,641,Arrow,2025-03-03,2025-03-04,Delivered,1.0
725,642,Bolt,2025-02-17,2025-02-19,Delivered,2.0
726,643,Bolt,2025-01-23,2025-01-26,Delivered,3.0
727,644,Arrow,2025-03-21,2025-03-24,Delivered,3.0
728,644,Cyclone,2025-03-21,2025-03-26,Delivered,5.0
729,645,Arrow,2025-03-26,2025-03-31,Delivered,5.0
730,646,Cyclone,2025-03-18,2025-03-21,Delivered,3.0
731,646,Arrow,2025-03-16,2025-03-18,Delivered,2.0
732,647,Cyclone,2025-02-07,2025-02-11,Delivered,4.0
733,647,Arrow,2025-02-07,2025-02-10,Delivered,3.0
734,648,Bolt,2025-01-21,2025-01-24,Delivered,3.0
735,649,Bolt,2025-01-22,2025-01-25,Delivered,3.0
736,650,Bolt,2025-02-27,2025-03-03,Delivered,4.0
737,651,Cyclone,2025-01-18,2025-01-21,Delivered,3.0
738,652,Arrow,2025-02-17,2025-02-18,Delivered,1.0
739,653,Cyclone,2025-02-20,2025-02-22,Delivered,2.0
740,654,Arrow,2025-01-16,2025-01-18,Delivered,2.0
741,654,Bolt,2025-01-16,2025-01-20,Delivered,4.0
742,655,Bolt,2025-01-16,2025-01-18,Delivered,2.0
743,656,Bolt,2025-02-01,2025-02-04,Delivered,3.0
744,657,Arrow,2025-01-01,2025-01-02,Delivered,1.0
745,658,Arrow,2025-02-25,2025-02-28,Delivered,3.0
746,659,Arrow,2025-01-04,2025-01-09,Delivered,5.0
747,660,Cyclone,2025-01-16,2025-01-18,Delivered,2.0
748,661,Cyclone,2025-03-29,2025-03-30,Delivered,1.0
749,662,Arrow,2025-02-27,2025-03-03,Delivered,4.0
750,663,Cyclone,2025-03-18,2025-03-19,Delivered,1.0
751,664,Arrow,2025-01-12,2025-01-13,Delivered,1.0
752,664,Bolt,2025-01-12,2025-01-14,Delivered,2.0
753,665,Arrow,2025-03-16,2025-03-19,Delivered,3.0
754,666,Bolt,2025-01-17,2025-01-20,Delivered,3.0
755,667,Arrow,2025-03-13,2025-03-18,Delivered,5.0
756,668,Bolt,2025-03-19,2025-03-21,Delivered,2.0
757,669,Bolt,2025-01-26,2025-01-28,Delivered,2.0
758,670,Arrow,2025-01-29,2025-02-01,Delivered,3.0
759,671,Cyclone,2025-01-08,2025-01-11,Delivered,3.0
760,672,Arrow,2025-02-07,2025-02-09,Delivered,2.0
761,673,Cyclone,2025-03-31,,Returned,
762,674,Arrow,2025-01-09,2025-01-12,Delivered,3.0
763,674,Bolt,2025-01-08,2025-01-12,Delivered,4.0
764,675,Bolt,2025-03-01,2025-03-04,Delivered,3.0
765,676,Cyclone,2025-03-02,2025-03-03,Delivered,1.0
766,677,Cyclone,2025-02-21,2025-02-22,Delivered,1.0
767,678,Arrow,2025-01-28,2025-01-31,Delivered,3.0
768,679,Bolt,2025-02-12,2025-02-17,Delivered,5.0
769,680,Cyclone,2025-03-06,2025-03-07,Delivered,1.0
770,681,Cyclone,2025-01-27,2025-01-31,Delivered,4.0
771,682,Arrow,2025-03-06,2025-03-09,Delivered,3.0
772,683,Arrow,2025-01-17,2025-01-20,Delivered,3.0
773,684,Cyclone,2025-03-15,2025-03-19,Delivered,4.0
774,685,Arrow,2025-02-03,2025-02-05,Delivered,2.0
775,686,Bolt,2025-03-27,2025-03-29,Delivered,2.0
776,687,Arrow,2025-03-18,2025-03-20,Delivered,2.0
777,688,Arrow,2025-01-29,2025-02-01,Delivered,3.0
778,689,Cyclone,2025-01-14,2025-01-16,Delivered,2.0
779,689,Arrow,2025-01-15,2025-01-17,Delivered,2.0
780,690,Arrow,2025-02-17,2025-02-18,Delivered,1.0
781,691,Bolt,2025-02-05,2025-02-09,Delivered,4.0
782,692,Cyclone,2025-01-08,2025-01-09,Delivered,1.0
783,693,Arrow,2025-03-23,2025-03-24,Delivered,1.0
784,694,Bolt,2025-03-11,2025-03-16,Delivered,5.0
785,694,Arrow,2025-03-12,2025-03-13,Delivered,1.0
786,695,Arrow,2025-02-17,2025-02-18,Delivered,1.0
787,696,Cyclone,2025-01-27,2025-01-28,Delivered,1.0
788,697,Cyclone,2025-03-09,2025-03-11,Delivered,2.0
789,697,Bolt,2025-03-08,2025-03-12,Delivered,4.0
790,698,Cyclone,2025-01-11,2025-01-12,Delivered,1.0
791,699,Bolt,2025-02-27,2025-03-03,Delivered,4.0
792,700,Cyclone,2025-01-30,2025-02-02,Delivered,3.0
793,701,Cyclone,2025-01-05,2025-01-07,Delivered,2.0
794,702,Cyclone,2025-02-02,2025-02-04,Delivered,2.0
795,703,Bolt,2025-03-08,2025-03-12,Delivered,4.0
796,704,Bolt,2025-01-18,2025-01-24,Delivered,6.0
797,704,Cyclone,2025-01-19,2025-01-21,Delivered,2.0
798,705,Bolt,2025-02-20,,Lost,
799,706,Bolt,2025-01-11,2025-01-15,Delivered,4.0
800,707,Bolt,2025-03-28,2025-04-01,Delivered,4.0
801,708,Arrow,2025-01-27,2025-01-28,Delivered,1.0
802,709,Bolt,2025-03-06,2025-03-11,Delivered,5.0
803,709,Arrow,2025-03-04,2025-03-06,Delivered,2.0
804,710,Arrow,2025-03-31,2025-04-04,Delivered,4.0
805,711,Cyclone,2025-03-29,2025-03-31,Delivered,2.0
806,712,Cyclone,2025-03-02,2025-03-03,Delivered,1.0
807,713,Cyclone,2025-01-28,2025-01-30,Delivered,2.0
808,714,Bolt,2025-02-19,2025-02-22,Delivered,3.0
809,715,Cyclone,2025-03-18,,Returned,
810,716,Bolt,2025-02-03,2025-02-06,Delivered,3.0
811,717,Cyclone,2025-01-02,2025-01-03,Delivered,1.0
812,718,Arrow,2025-01-21,2025-01-22,Delivered,1.0
813,719,Bolt,2025-02-26,2025-03-01,Delivered,3.0
814,720,Arrow,2025-01-07,2025-01-08,Delivered,1.0
815,721,Arrow,2025-03-23,2025-03-27,Delivered,4.0
816,722,Cyclone,2025-03-11,2025-03-12,Delivered,1.0
817,722,Bolt,2025-03-12,2025-03-13,Delivered,1.0
818,723,Cyclone,2025-01-05,2025-01-07,Delivered,2.0
819,724,Arrow,2025-01-04,2025-01-07,Delivered,3.0
820,725,Bolt,2025-02-24,2025-02-27,Delivered,3.0
821,726,Bolt,2025-01-23,2025-01-27,Delivered,4.0
822,727,Arrow,2025-02-22,2025-02-23,Delivered,1.0
823,728,Cyclone,2025-02-07,2025-02-08,Delivered,1.0
824,729,Bolt,2025-03-17,,Returned,
825,730,Cyclone,2025-03-15,2025-03-18,Delivered,3.0
826,730,Bolt,2025-03-15,2025-03-17,Delivered,2.0
827,731,Cyclone,2025-03-26,2025-03-27,Delivered,1.0
828,732,Cyclone,2025-01-19,2025-01-20,Delivered,1.0
829,733,Bolt,2025-03-28,2025-04-02,Delivered,5.0
830,734,Cyclone,2025-03-21,2025-03-22,Delivered,1.0
831,734,Arrow,2025-03-20,2025-03-22,Delivered,2.0
832,735,Bolt,2025-03-14,2025-03-18,Delivered,4.0
833,736,Cyclone,2025-01-02,2025-01-05,Delivered,3.0
834,737,Arrow,2025-02-22,2025-02-24,Delivered,2.0
835,738,Arrow,2025-02-15,2025-02-17,Delivered,2.0
836,739,Bolt,2025-03-19,2025-03-23,Delivered,4.0
837,740,Bolt,2025-01-05,2025-01-09,Delivered,4.0
838,741,Cyclone,2025-03-05,2025-03-07,Delivered,2.0
839,742,Cyclone,2025-03-08,2025-03-10,Delivered,2.0
840,743,Cyclone,2025-02-02,2025-02-05,Delivered,3.0
841,744,Cyclone,2025-02-05,2025-02-07,Delivered,2.0
842,744,Bolt,2025-02-05,2025-02-09,Delivered,4.0
843,745,Arrow,2025-03-14,2025-03-17,Delivered,3.0
844,746,Arrow,2025-02-09,,Returned,
845,747,Bolt,2025-01-26,2025-01-30,Delivered,4.0
846,748,Bolt,2025-02-03,2025-02-05,Delivered,2.0
847,749,Arrow,2025-02-24,2025-02-28,Delivered,4.0
848,750,Bolt,2025-01-05,2025-01-09,Delivered,4.0
849,751,Arrow,2025-02-21,2025-02-22,Delivered,1.0
850,752,Cyclone,2025-01-13,,Lost,
851,753,Cyclone,2025-03-08,2025-03-10,Delivered,2.0
852,754,Bolt,2025-02-24,2025-02-28,Delivered,4.0
853,754,Cyclone,2025-02-23,2025-02-24,Delivered,1.0
854,755,Bolt,2025-01-07,2025-01-08,Delivered,1.0
855,755,Arrow,2025-01-05,2025-01-08,Delivered,3.0
856,756,Cyclone,2025-02-27,2025-02-28,Delivered,1.0
857,757,Arrow,2025-01-17,2025-01-18,Delivered,1.0
858,758,Arrow,2025-02-16,2025-02-19,Delivered,3.0
859,759,Cyclone,2025-01-25,2025-01-27,Delivered,2.0
860,760,Bolt,2025-03-22,2025-03-27,Delivered,5.0
861,761,Cyclone,2025-03-26,2025-03-27,Delivered,1.0
862,762,Arrow,2025-01-14,2025-01-18,Delivered,4.0
863,763,Bolt,2025-03-08,2025-03-11,Delivered,3.0
864,764,Bolt,2025-03-17,2025-03-21,Delivered,4.0
865,765,Arrow,2025-02-20,2025-02-21,Delivered,1.0
866,766,Cyclone,2025-02-09,2025-02-10,Delivered,1.0
867,767,Bolt,2025-03-06,2025-03-11,Delivered,5.0
868,768,Bolt,2025-02-07,2025-02-10,Delivered,3.0
869,769,Bolt,2025-02-19,,Returned,
870,770,Arrow,2025-03-25,2025-03-26,Delivered,1.0
871,771,Arrow,2025-01-30,2025-02-02,Delivered,3.0
872,772,Arrow,2025-03-20,2025-03-22,Delivered,2.0
873,773,Bolt,2025-02-20,2025-02-24,Delivered,4.0
874,774,Arrow,2025-03-06,2025-03-11,Delivered,5.0
875,775,Cyclone,2025-02-23,2025-02-26,Delivered,3.0
876,776,Bolt,2025-02-08,2025-02-15,Delivered,7.0
877,777,Arrow,2025-03-30,2025-04-03,Delivered,4.0
878,777,Bolt,2025-03-30,2025-04-03,Delivered,4.0
879,778,Cyclone,2025-03-21,2025-03-22,Delivered,1.0
